cycle number	Q discharge/mA.h	Q charge/mA.h	Ewe/V	(Q-Qo)/mA.h	time/s	<I>/mA	Capacity/mA.h	Efficiency/%	
7,000000000000000E+000	1,211761249360307E+001	0,000000000000000E+000	2,3743784E+000	-2,460684279141503E+001	4,102225004889379E+005	-4,497689483886695E+000	1,211761249360307E+001	0,0000000E+000
7,000000000000000E+000	1,215509306357127E+001	0,000000000000000E+000	2,3740385E+000	-2,464432336037638E+001	4,102525006665862E+005	-4,497641762908051E+000	1,215509306357127E+001	0,0000000E+000
7,000000000000000E+000	1,219257351497835E+001	0,000000000000000E+000	2,3737102E+000	-2,468180381078429E+001	4,102825008442343E+005	-4,497627535676684E+000	1,219257351497835E+001	0,0000000E+000
7,000000000000000E+000	1,223005408860400E+001	0,000000000000000E+000	2,3733816E+000	-2,471928438339578E+001	4,103125010218825E+005	-4,497642201807815E+000	1,223005408860400E+001	0,0000000E+000
7,000000000000000E+000	1,226753427435610E+001	0,000000000000000E+000	2,3730111E+000	-2,475676456815497E+001	4,103425011995308E+005	-4,497595657249471E+000	1,226753427435610E+001	0,0000000E+000
7,000000000000000E+000	1,230501369840606E+001	0,000000000000000E+000	2,3726368E+000	-2,479424399123287E+001	4,103725013771786E+005	-4,497504253603717E+000	1,230501369840606E+001	0,0000000E+000
7,000000000000000E+000	1,234249308416523E+001	0,000000000000000E+000	2,3722780E+000	-2,483172337601037E+001	4,104025015548269E+005	-4,497499658666071E+000	1,234249308416523E+001	0,0000000E+000
7,000000000000000E+000	1,237997287367328E+001	0,000000000000000E+000	2,3718998E+000	-2,486920316453844E+001	4,104325017324751E+005	-4,497548108245149E+000	1,237997287367328E+001	0,0000000E+000
7,000000000000000E+000	1,241745341579318E+001	0,000000000000000E+000	2,3715179E+000	-2,490668370564980E+001	4,104625019101234E+005	-4,497638421132237E+000	1,241745341579318E+001	0,0000000E+000
7,000000000000000E+000	1,245493321387518E+001	0,000000000000000E+000	2,3711970E+000	-2,494416350275702E+001	4,104925020877719E+005	-4,497549137078867E+000	1,245493321387518E+001	0,0000000E+000
7,000000000000000E+000	1,249241423795941E+001	0,000000000000000E+000	2,3708534E+000	-2,498164452581043E+001	4,105225022654200E+005	-4,497696256526003E+000	1,249241423795941E+001	0,0000000E+000
7,000000000000000E+000	1,252989515653250E+001	0,000000000000000E+000	2,3704562E+000	-2,501912544334828E+001	4,105525024430680E+005	-4,497683595299620E+000	1,252989515653250E+001	0,0000000E+000
7,000000000000000E+000	1,256737588375717E+001	0,000000000000000E+000	2,3701391E+000	-2,505660616953222E+001	4,105825026207161E+005	-4,497660633590254E+000	1,256737588375717E+001	0,0000000E+000
7,000000000000000E+000	1,260485631396622E+001	0,000000000000000E+000	2,3698337E+000	-2,509408659873597E+001	4,106125027983643E+005	-4,497624991927633E+000	1,260485631396622E+001	0,0000000E+000
7,000000000000000E+000	1,264233660557495E+001	0,000000000000000E+000	2,3694212E+000	-2,513156688934951E+001	4,106425029760120E+005	-4,497608360057179E+000	1,264233660557495E+001	0,0000000E+000
7,000000000000000E+000	1,267981748605699E+001	0,000000000000000E+000	2,3690546E+000	-2,516904776880386E+001	4,106725031536601E+005	-4,497679024365750E+000	1,267981748605699E+001	0,0000000E+000
7,000000000000000E+000	1,271729815105875E+001	0,000000000000000E+000	2,3686612E+000	-2,520652843278504E+001	4,107025033313085E+005	-4,497653166851007E+000	1,271729815105875E+001	0,0000000E+000
7,000000000000000E+000	1,275477891356598E+001	0,000000000000000E+000	2,3682830E+000	-2,524400919426261E+001	4,107325035089566E+005	-4,497664867472246E+000	1,275477891356598E+001	0,0000000E+000
7,000000000000000E+000	1,279225968469903E+001	0,000000000000000E+000	2,3679202E+000	-2,528148996436336E+001	4,107625036866050E+005	-4,497665902530239E+000	1,279225968469903E+001	0,0000000E+000
7,000000000000000E+000	1,282974018798921E+001	0,000000000000000E+000	2,3675458E+000	-2,531897046663531E+001	4,107925038642532E+005	-4,497633761610402E+000	1,282974018798921E+001	0,0000000E+000
7,000000000000000E+000	1,286722137310184E+001	0,000000000000000E+000	2,3671448E+000	-2,535645165070147E+001	4,108225040419013E+005	-4,497715579820976E+000	1,286722137310184E+001	0,0000000E+000
7,000000000000000E+000	1,290470200398323E+001	0,000000000000000E+000	2,3667400E+000	-2,539393228056903E+001	4,108525042195497E+005	-4,497649072430343E+000	1,290470200398323E+001	0,0000000E+000
7,000000000000000E+000	1,294218215932711E+001	0,000000000000000E+000	2,3663659E+000	-2,543141243493117E+001	4,108825043971981E+005	-4,497592008266809E+000	1,294218215932711E+001	0,0000000E+000
7,000000000000000E+000	1,297966317894088E+001	0,000000000000000E+000	2,3660946E+000	-2,546889345351622E+001	4,109125045748460E+005	-4,497695720109566E+000	1,297966317894088E+001	0,0000000E+000
7,000000000000000E+000	1,301714412867419E+001	0,000000000000000E+000	2,3656936E+000	-2,550637440220790E+001	4,109425047524944E+005	-4,497687334434324E+000	1,301714412867419E+001	0,0000000E+000
7,000000000000000E+000	1,305462528974986E+001	0,000000000000000E+000	2,3653271E+000	-2,554385556223769E+001	4,109725049301428E+005	-4,497712695367496E+000	1,305462528974986E+001	0,0000000E+000
7,000000000000000E+000	1,309210633111267E+001	0,000000000000000E+000	2,3648994E+000	-2,558133660255647E+001	4,110025051077912E+005	-4,497698329909832E+000	1,309210633111267E+001	0,0000000E+000
7,000000000000000E+000	1,312958714563677E+001	0,000000000000000E+000	2,3645594E+000	-2,561881741604151E+001	4,110325052854395E+005	-4,497671109424481E+000	1,312958714563677E+001	0,0000000E+000
7,000000000000000E+000	1,316706813656370E+001	0,000000000000000E+000	2,3641584E+000	-2,565629840592565E+001	4,110625054630879E+005	-4,497692277639179E+000	1,316706813656370E+001	0,0000000E+000
7,000000000000000E+000	1,320454872070403E+001	0,000000000000000E+000	2,3637879E+000	-2,569377898905028E+001	4,110925056407363E+005	-4,497643463536146E+000	1,320454872070403E+001	0,0000000E+000
7,000000000000000E+000	1,324202866105994E+001	0,000000000000000E+000	2,3634098E+000	-2,573125892842444E+001	4,111225058183847E+005	-4,497566209863567E+000	1,324202866105994E+001	0,0000000E+000
7,000000000000000E+000	1,327950843869789E+001	0,000000000000000E+000	2,3630126E+000	-2,576873870508098E+001	4,111525059960331E+005	-4,497546683824993E+000	1,327950843869789E+001	0,0000000E+000
7,000000000000000E+000	1,331698788243514E+001	0,000000000000000E+000	2,3626881E+000	-2,580621814784288E+001	4,111825061736810E+005	-4,497506616046081E+000	1,331698788243514E+001	0,0000000E+000
7,000000000000000E+000	1,335446747205779E+001	0,000000000000000E+000	2,3622947E+000	-2,584369773649253E+001	4,112125063513294E+005	-4,497524122122352E+000	1,335446747205779E+001	0,0000000E+000
7,000000000000000E+000	1,339194753837720E+001	0,000000000000000E+000	2,3618708E+000	-2,588117780182711E+001	4,112425065289778E+005	-4,497581325394354E+000	1,339194753837720E+001	0,0000000E+000
7,000000000000000E+000	1,342942783194274E+001	0,000000000000000E+000	2,3615232E+000	-2,591865809439998E+001	4,112725067066262E+005	-4,497608594767941E+000	1,342942783194274E+001	0,0000000E+000
7,000000000000000E+000	1,346690830148742E+001	0,000000000000000E+000	2,3611031E+000	-2,595613856293284E+001	4,113025068842745E+005	-4,497629712139382E+000	1,346690830148742E+001	0,0000000E+000
7,000000000000000E+000	1,350438886204892E+001	0,000000000000000E+000	2,3607478E+000	-2,599361912248172E+001	4,113325070619229E+005	-4,497640634093393E+000	1,350438886204892E+001	0,0000000E+000
7,000000000000000E+000	1,354186959288181E+001	0,000000000000000E+000	2,3603888E+000	-2,603109985228501E+001	4,113625072395713E+005	-4,497661066539997E+000	1,354186959288181E+001	0,0000000E+000
7,000000000000000E+000	1,357935006962795E+001	0,000000000000000E+000	2,3600109E+000	-2,606858032802264E+001	4,113925074172197E+005	-4,497630576309426E+000	1,357935006962795E+001	0,0000000E+000
7,000000000000000E+000	1,361682982742905E+001	0,000000000000000E+000	2,3596175E+000	-2,610606008484374E+001	4,114225075948681E+005	-4,497544303417133E+000	1,361682982742905E+001	0,0000000E+000
7,000000000000000E+000	1,365430944502075E+001	0,000000000000000E+000	2,3591514E+000	-2,614353970145215E+001	4,114525077725160E+005	-4,497527478457384E+000	1,365430944502075E+001	0,0000000E+000
7,000000000000000E+000	1,369178943995815E+001	0,000000000000000E+000	2,3588917E+000	-2,618101969540861E+001	4,114825079501644E+005	-4,497572759602767E+000	1,369178943995815E+001	0,0000000E+000
7,000000000000000E+000	1,372927003347158E+001	0,000000000000000E+000	2,3584526E+000	-2,621850028790357E+001	4,115125081278123E+005	-4,497644588372324E+000	1,372927003347158E+001	0,0000000E+000
7,000000000000000E+000	1,376675092317639E+001	0,000000000000000E+000	2,3580134E+000	-2,625598117657449E+001	4,115425083054602E+005	-4,497680131126789E+000	1,376675092317639E+001	0,0000000E+000
7,000000000000000E+000	1,380423177908810E+001	0,000000000000000E+000	2,3576887E+000	-2,629346203146293E+001	4,115725084831081E+005	-4,497676075978200E+000	1,380423177908810E+001	0,0000000E+000
7,000000000000000E+000	1,384171249873921E+001	0,000000000000000E+000	2,3572495E+000	-2,633094275008249E+001	4,116025086607561E+005	-4,497659724804350E+000	1,384171249873921E+001	0,0000000E+000
7,000000000000000E+000	1,387919287700242E+001	0,000000000000000E+000	2,3568828E+000	-2,636842312733828E+001	4,116325088384040E+005	-4,497618758498017E+000	1,387919287700242E+001	0,0000000E+000
7,000000000000000E+000	1,391667346675274E+001	0,000000000000000E+000	2,3564856E+000	-2,640590371607044E+001	4,116625090160519E+005	-4,497644136800672E+000	1,391667346675274E+001	0,0000000E+000
7,000000000000000E+000	1,395415371189006E+001	0,000000000000000E+000	2,3560541E+000	-2,644338396020423E+001	4,116925091936998E+005	-4,497602783486056E+000	1,395415371189006E+001	0,0000000E+000
7,000000000000000E+000	1,399163389056947E+001	0,000000000000000E+000	2,3556721E+000	-2,648086413789413E+001	4,117225093713477E+005	-4,497594808584397E+000	1,399163389056947E+001	0,0000000E+000
7,000000000000000E+000	1,402911430069158E+001	0,000000000000000E+000	2,3552520E+000	-2,651834454701169E+001	4,117525095489956E+005	-4,497622581542724E+000	1,402911430069158E+001	0,0000000E+000
7,000000000000000E+000	1,406659352010353E+001	0,000000000000000E+000	2,3549466E+000	-2,655582376544894E+001	4,117825097266436E+005	-4,497479697171162E+000	1,406659352010353E+001	0,0000000E+000
7,000000000000000E+000	1,410407339990690E+001	0,000000000000000E+000	2,3544385E+000	-2,659330364426835E+001	4,118125099042915E+005	-4,497558943671119E+000	1,410407339990690E+001	0,0000000E+000
7,000000000000000E+000	1,414155390875127E+001	0,000000000000000E+000	2,3540184E+000	-2,663078415209365E+001	4,118425100819394E+005	-4,497634428145268E+000	1,414155390875127E+001	0,0000000E+000
7,000000000000000E+000	1,417903477534898E+001	0,000000000000000E+000	2,3537207E+000	-2,666826501767712E+001	4,118725102595873E+005	-4,497677358290630E+000	1,417903477534898E+001	0,0000000E+000
7,000000000000000E+000	1,421651566202940E+001	0,000000000000000E+000	2,3532736E+000	-2,670574590332606E+001	4,119025104372352E+005	-4,497679768201819E+000	1,421651566202940E+001	0,0000000E+000
7,000000000000000E+000	1,425399576483851E+001	0,000000000000000E+000	2,3528805E+000	-2,674322600514147E+001	4,119325106148832E+005	-4,497585704202072E+000	1,425399576483851E+001	0,0000000E+000
7,000000000000000E+000	1,429147541142201E+001	0,000000000000000E+000	2,3525138E+000	-2,678070565074900E+001	4,119625107925311E+005	-4,497530957453404E+000	1,429147541142201E+001	0,0000000E+000
7,000000000000000E+000	1,432895609011600E+001	0,000000000000000E+000	2,3520477E+000	-2,681818632841452E+001	4,119925109701790E+005	-4,497654809977496E+000	1,432895609011600E+001	0,0000000E+000
7,000000000000000E+000	1,436643694859380E+001	0,000000000000000E+000	2,3516352E+000	-2,685566718585820E+001	4,120225111478269E+005	-4,497676383908277E+000	1,436643694859380E+001	0,0000000E+000
7,000000000000000E+000	1,440391798247316E+001	0,000000000000000E+000	2,3512726E+000	-2,689314821870584E+001	4,120525113254748E+005	-4,497697431970258E+000	1,440391798247316E+001	0,0000000E+000
7,000000000000000E+000	1,444139826430307E+001	0,000000000000000E+000	2,3508027E+000	-2,693062849953779E+001	4,120825115031227E+005	-4,497607186571122E+000	1,444139826430307E+001	0,0000000E+000
7,000000000000000E+000	1,447887898665473E+001	0,000000000000000E+000	2,3504782E+000	-2,696810922086700E+001	4,121125116807707E+005	-4,497660048867321E+000	1,447887898665473E+001	0,0000000E+000
7,000000000000000E+000	1,451635984364859E+001	0,000000000000000E+000	2,3500426E+000	-2,700559007684167E+001	4,121425118584186E+005	-4,497676205836084E+000	1,451635984364859E+001	0,0000000E+000
7,000000000000000E+000	1,455383961324673E+001	0,000000000000000E+000	2,3496149E+000	-2,704306984546797E+001	4,121725120360665E+005	-4,497545719122253E+000	1,455383961324673E+001	0,0000000E+000
7,000000000000000E+000	1,459131957767229E+001	0,000000000000000E+000	2,3492141E+000	-2,708054980892128E+001	4,122025122137144E+005	-4,497569098274709E+000	1,459131957767229E+001	0,0000000E+000
7,000000000000000E+000	1,462879908641333E+001	0,000000000000000E+000	2,3487823E+000	-2,711802931668949E+001	4,122325123913623E+005	-4,497514416454983E+000	1,462879908641333E+001	0,0000000E+000
7,000000000000000E+000	1,466627848168079E+001	0,000000000000000E+000	2,3483851E+000	-2,715550871098402E+001	4,122625125690103E+005	-4,497500799706698E+000	1,466627848168079E+001	0,0000000E+000
7,000000000000000E+000	1,470375844046571E+001	0,000000000000000E+000	2,3480225E+000	-2,719298866877029E+001	4,122925127466582E+005	-4,497568421402013E+000	1,470375844046571E+001	0,0000000E+000
7,000000000000000E+000	1,474123947519679E+001	0,000000000000000E+000	2,3474762E+000	-2,723046970246498E+001	4,123225129243061E+005	-4,497697534174930E+000	1,474123947519679E+001	0,0000000E+000
7,000000000000000E+000	1,477871973438356E+001	0,000000000000000E+000	2,3471019E+000	-2,726794996065937E+001	4,123525131019540E+005	-4,497604469410140E+000	1,477871973438356E+001	0,0000000E+000
7,000000000000000E+000	1,481620007812116E+001	0,000000000000000E+000	2,3467009E+000	-2,730543030338944E+001	4,123825132796019E+005	-4,497614615449786E+000	1,481620007812116E+001	0,0000000E+000
7,000000000000000E+000	1,485367983856085E+001	0,000000000000000E+000	2,3461778E+000	-2,734291006286060E+001	4,124125134572499E+005	-4,497544620114478E+000	1,485367983856085E+001	0,0000000E+000
7,000000000000000E+000	1,489115997106107E+001	0,000000000000000E+000	2,3458226E+000	-2,738039019437345E+001	4,124425136348978E+005	-4,497589267114577E+000	1,489115997106107E+001	0,0000000E+000
7,000000000000000E+000	1,492863973526425E+001	0,000000000000000E+000	2,3454292E+000	-2,741786995759776E+001	4,124725138125457E+005	-4,497545071730634E+000	1,492863973526425E+001	0,0000000E+000
7,000000000000000E+000	1,496611940807533E+001	0,000000000000000E+000	2,3449900E+000	-2,745534962942855E+001	4,125025139901936E+005	-4,497534104744388E+000	1,496611940807533E+001	0,0000000E+000
7,000000000000000E+000	1,500359865556208E+001	0,000000000000000E+000	2,3445547E+000	-2,749282887594430E+001	4,125325141678415E+005	-4,497483066126533E+000	1,500359865556208E+001	0,0000000E+000
7,000000000000000E+000	1,504107832429923E+001	0,000000000000000E+000	2,3441803E+000	-2,753030854370891E+001	4,125625143454894E+005	-4,497533615874755E+000	1,504107832429923E+001	0,0000000E+000
7,000000000000000E+000	1,507855866305961E+001	0,000000000000000E+000	2,3437259E+000	-2,756778888148212E+001	4,125925145231374E+005	-4,497614018186171E+000	1,507855866305961E+001	0,0000000E+000
7,000000000000000E+000	1,511603976484641E+001	0,000000000000000E+000	2,3432941E+000	-2,760526998223352E+001	4,126225147007853E+005	-4,497705580814725E+000	1,511603976484641E+001	0,0000000E+000
7,000000000000000E+000	1,515351980353176E+001	0,000000000000000E+000	2,3428779E+000	-2,764275001993148E+001	4,126525148784332E+005	-4,497578009396079E+000	1,515351980353176E+001	0,0000000E+000
7,000000000000000E+000	1,519099964129271E+001	0,000000000000000E+000	2,3423815E+000	-2,768022985671202E+001	4,126825150560811E+005	-4,497553898611272E+000	1,519099964129271E+001	0,0000000E+000
7,000000000000000E+000	1,522847928704901E+001	0,000000000000000E+000	2,3419766E+000	-2,771770950148339E+001	4,127125152337290E+005	-4,497530858189211E+000	1,522847928704901E+001	0,0000000E+000
7,000000000000000E+000	1,526595866937712E+001	0,000000000000000E+000	2,3416176E+000	-2,775518888283533E+001	4,127425154113770E+005	-4,497499246994233E+000	1,526595866937712E+001	0,0000000E+000
7,000000000000000E+000	1,530343786493686E+001	0,000000000000000E+000	2,3410830E+000	-2,779266807741737E+001	4,127725155890249E+005	-4,497476834922206E+000	1,530343786493686E+001	0,0000000E+000
7,000000000000000E+000	1,534091655522750E+001	0,000000000000000E+000	2,3407240E+000	-2,783014676673561E+001	4,128025157666728E+005	-4,497416202988815E+000	1,534091655522750E+001	0,0000000E+000
7,000000000000000E+000	1,537839587169812E+001	0,000000000000000E+000	2,3402619E+000	-2,786762608223878E+001	4,128325159443207E+005	-4,497491344142243E+000	1,537839587169812E+001	0,0000000E+000
7,000000000000000E+000	1,541587533764220E+001	0,000000000000000E+000	2,3398571E+000	-2,790510554720985E+001	4,128625161219686E+005	-4,497509280850655E+000	1,541587533764220E+001	0,0000000E+000
